File_Name,Black_Hair,Blond_Hair,Brown_Hair,Gray_Hair,Straight_Hair,Wavy_Hair
083426.png,-1,-1,-1,-1,1,-1
083430.png,-1,-1,1,-1,-1,1
083432.png,1,-1,-1,-1,1,-1
083435.png,-1,-1,-1,1,-1,-1
083436.png,-1,-1,1,-1,-1,-1
083445.png,-1,-1,1,-1,-1,-1
083454.png,1,-1,-1,-1,-1,-1
083464.png,1,-1,-1,-1,-1,-1
083469.png,-1,-1,1,-1,-1,1
083470.png,1,-1,-1,-1,1,-1
083472.png,-1,-1,-1,1,-1,-1
083477.png,-1,-1,-1,-1,1,-1
083481.png,1,-1,-1,-1,-1,1
083483.png,-1,-1,-1,-1,1,-1
083486.png,-1,-1,1,-1,-1,-1
083489.png,1,-1,-1,-1,-1,-1
083506.png,1,-1,-1,-1,-1,-1
083507.png,1,-1,-1,-1,-1,-1
083508.png,-1,-1,-1,1,-1,-1
083510.png,-1,-1,1,-1,-1,1
083520.png,1,-1,-1,-1,-1,1
083524.png,1,-1,-1,-1,-1,-1
083526.png,-1,-1,-1,-1,-1,1
083527.png,-1,-1,-1,1,-1,-1
083528.png,-1,-1,-1,-1,1,-1
083532.png,-1,-1,1,-1,-1,1
083535.png,1,-1,-1,-1,-1,-1
083538.png,1,-1,-1,-1,-1,-1
083550.png,1,-1,-1,-1,-1,-1
083552.png,-1,-1,1,-1,-1,-1
083553.png,-1,-1,-1,-1,1,-1
083558.png,1,-1,-1,-1,1,-1
083559.png,1,-1,-1,-1,-1,-1
083561.png,-1,-1,-1,1,-1,-1
083563.png,-1,-1,-1,-1,-1,1
083568.png,1,-1,-1,-1,-1,-1
083579.png,-1,-1,-1,1,-1,-1
083596.png,-1,-1,-1,-1,1,-1
083597.png,-1,-1,1,-1,-1,-1
083600.png,1,-1,-1,-1,-1,-1
083602.png,-1,-1,-1,-1,-1,1
083603.png,-1,-1,-1,-1,1,-1
083605.png,-1,-1,1,-1,-1,-1
083610.png,-1,-1,-1,-1,-1,1
083620.png,1,-1,-1,-1,1,-1
083624.png,-1,-1,1,-1,-1,-1
083626.png,-1,-1,-1,1,-1,-1
083631.png,1,-1,-1,-1,-1,1
083634.png,1,-1,-1,-1,-1,-1
083638.png,1,-1,-1,-1,-1,-1
083641.png,-1,-1,1,-1,-1,-1
083642.png,-1,-1,-1,-1,1,-1
083646.png,-1,-1,-1,-1,-1,1
083648.png,1,-1,-1,-1,-1,-1
083651.png,1,-1,-1,-1,-1,-1
083653.png,-1,1,-1,-1,-1,1
083665.png,1,-1,-1,-1,1,-1
083672.png,-1,1,-1,-1,-1,-1
083677.png,-1,-1,-1,-1,-1,1
083679.png,1,-1,-1,-1,-1,1
083681.png,-1,-1,-1,1,-1,-1
083682.png,-1,-1,-1,-1,-1,1
083685.png,-1,-1,-1,1,-1,-1
083686.png,-1,-1,1,-1,1,-1
083690.png,1,-1,-1,-1,-1,-1
083704.png,1,-1,-1,-1,1,-1
083709.png,1,-1,-1,-1,1,-1
083718.png,-1,-1,-1,-1,1,-1
083720.png,1,-1,-1,-1,1,-1
083722.png,1,-1,-1,-1,-1,-1
083725.png,-1,1,-1,-1,-1,1
083726.png,1,-1,-1,-1,-1,-1
083730.png,1,-1,-1,-1,-1,1
083735.png,1,-1,-1,-1,1,-1
083736.png,-1,-1,1,-1,-1,-1
083737.png,-1,-1,1,-1,1,-1
083738.png,-1,-1,-1,-1,-1,1
083740.png,1,-1,-1,-1,-1,-1
083748.png,-1,-1,-1,1,-1,1
083750.png,-1,-1,1,-1,1,-1
083755.png,-1,-1,-1,1,-1,-1
083757.png,-1,-1,-1,-1,1,-1
083759.png,1,-1,-1,-1,1,-1
083762.png,-1,-1,-1,-1,1,-1
083768.png,1,-1,-1,-1,1,-1
083771.png,1,-1,-1,-1,-1,-1
083779.png,-1,-1,-1,-1,-1,1
083780.png,-1,-1,1,-1,1,-1
083786.png,1,-1,-1,-1,1,-1
083794.png,-1,-1,-1,-1,1,-1
083798.png,-1,-1,1,-1,-1,-1
083803.png,1,-1,1,-1,-1,-1
083804.png,-1,-1,-1,-1,1,-1
083810.png,1,-1,1,-1,-1,-1
083812.png,1,-1,-1,-1,-1,-1
083818.png,-1,-1,1,-1,-1,1
083820.png,-1,-1,1,-1,-1,1
083822.png,1,-1,-1,-1,-1,-1
083827.png,1,-1,-1,-1,1,-1
083833.png,-1,-1,-1,-1,-1,1
083835.png,-1,1,-1,-1,-1,-1
083840.png,-1,-1,-1,-1,-1,1
083851.png,1,-1,-1,-1,-1,-1
083853.png,1,-1,-1,-1,1,-1
083860.png,-1,-1,-1,-1,-1,1
083861.png,1,-1,-1,-1,-1,-1
083863.png,-1,-1,-1,-1,-1,1
083865.png,1,-1,-1,-1,1,-1
083866.png,1,-1,-1,-1,-1,1
083869.png,1,-1,-1,-1,-1,-1
083876.png,-1,1,-1,-1,-1,-1
083877.png,-1,-1,-1,-1,-1,1
083881.png,-1,-1,-1,-1,-1,1
083887.png,1,-1,-1,-1,-1,1
083892.png,1,-1,-1,-1,-1,-1
083896.png,1,-1,-1,-1,-1,-1
083897.png,1,-1,-1,-1,-1,-1
083898.png,1,-1,-1,-1,-1,-1
083903.png,-1,-1,1,-1,-1,1
083906.png,-1,-1,1,-1,-1,1
083907.png,-1,-1,1,-1,1,-1
083908.png,1,-1,-1,-1,-1,-1
083918.png,-1,-1,1,-1,-1,-1
083919.png,1,-1,-1,-1,-1,-1
083921.png,-1,-1,-1,1,-1,-1
083925.png,1,-1,-1,-1,1,-1
083934.png,-1,-1,-1,1,-1,-1
083937.png,-1,-1,-1,1,-1,-1
083939.png,-1,-1,-1,1,-1,-1
083940.png,-1,-1,-1,1,-1,-1
083944.png,1,-1,-1,-1,-1,1
083949.png,-1,-1,1,-1,-1,-1
083952.png,-1,-1,-1,1,-1,-1
083958.png,-1,1,-1,-1,-1,1
083961.png,1,-1,-1,-1,-1,-1
083963.png,1,-1,-1,-1,-1,-1
083967.png,-1,-1,-1,-1,-1,1
083968.png,-1,-1,-1,-1,1,-1
083973.png,-1,-1,1,-1,-1,-1
083975.png,-1,-1,-1,1,-1,-1
083978.png,-1,-1,-1,1,-1,-1
083981.png,-1,-1,-1,1,1,-1
083982.png,1,-1,-1,-1,1,1
083986.png,1,-1,-1,-1,-1,1
083987.png,1,-1,-1,-1,1,-1
083992.png,1,-1,-1,-1,1,-1
083995.png,1,-1,-1,-1,-1,-1
084003.png,-1,-1,-1,-1,-1,1
084008.png,-1,-1,-1,-1,-1,1
084010.png,1,-1,-1,-1,1,1
084014.png,1,-1,-1,-1,1,-1
084015.png,-1,-1,1,-1,-1,-1
084017.png,1,-1,-1,-1,-1,1
084025.png,1,-1,-1,-1,1,-1
084028.png,1,-1,-1,-1,-1,-1
084030.png,1,-1,-1,-1,1,-1
084032.png,-1,-1,-1,-1,1,-1
084034.png,1,-1,1,-1,-1,-1
084035.png,-1,-1,1,-1,-1,-1
084045.png,-1,-1,1,-1,-1,-1
084046.png,1,-1,-1,-1,-1,1
084049.png,1,-1,-1,-1,-1,1
084052.png,1,-1,-1,-1,-1,-1
084053.png,-1,-1,-1,-1,1,-1
084054.png,-1,-1,-1,-1,-1,1
084056.png,-1,-1,1,-1,1,-1
084065.png,1,-1,-1,-1,-1,-1
084071.png,1,-1,-1,-1,-1,-1
084073.png,1,-1,-1,-1,-1,-1
084074.png,1,-1,-1,-1,1,-1
084079.png,-1,-1,-1,1,-1,-1
084084.png,-1,-1,-1,-1,1,-1
084085.png,-1,-1,-1,1,1,-1
084086.png,-1,-1,1,-1,-1,-1
084092.png,-1,-1,-1,-1,1,-1
084099.png,-1,-1,-1,-1,1,-1
084104.png,-1,-1,-1,-1,1,-1
084106.png,1,-1,-1,-1,-1,-1
084108.png,1,-1,-1,-1,-1,-1
084114.png,1,-1,-1,-1,-1,-1
084116.png,-1,-1,1,-1,-1,1
084119.png,1,-1,-1,-1,1,-1
084126.png,1,-1,-1,-1,1,-1
084128.png,1,-1,-1,-1,-1,-1
084130.png,-1,-1,-1,-1,-1,1
084131.png,1,-1,-1,-1,-1,-1
084134.png,-1,1,-1,-1,-1,-1
084135.png,-1,-1,1,-1,-1,-1
084139.png,1,-1,-1,-1,-1,1
084140.png,-1,-1,-1,1,1,-1
084150.png,1,-1,-1,-1,-1,-1
084155.png,1,-1,-1,-1,-1,-1
084156.png,-1,1,-1,-1,1,-1
084161.png,1,-1,-1,-1,-1,-1
084162.png,1,-1,-1,-1,-1,-1
084163.png,1,-1,-1,-1,1,-1
084164.png,1,-1,-1,-1,1,-1
084171.png,1,-1,-1,-1,-1,-1
084173.png,-1,-1,1,-1,-1,-1
084174.png,-1,-1,-1,1,-1,-1
084175.png,1,-1,-1,-1,1,-1
084178.png,1,-1,-1,-1,1,-1
084183.png,-1,-1,-1,-1,1,-1
084188.png,1,-1,-1,-1,-1,-1
084191.png,-1,-1,-1,-1,1,-1
084192.png,-1,-1,-1,-1,1,-1
084200.png,-1,-1,-1,-1,-1,1
084205.png,-1,-1,1,-1,-1,-1
084210.png,1,-1,-1,-1,-1,-1
084217.png,-1,-1,-1,-1,1,-1
084218.png,-1,-1,-1,-1,1,-1
084219.png,-1,-1,1,-1,-1,1
084224.png,-1,-1,-1,-1,-1,1
084225.png,1,-1,-1,-1,1,-1
084226.png,-1,-1,1,-1,-1,1
084228.png,-1,-1,1,-1,1,-1
084230.png,-1,-1,1,-1,-1,1
084233.png,-1,-1,-1,-1,1,-1
084234.png,-1,1,-1,-1,-1,-1
084236.png,-1,-1,-1,1,-1,-1
084238.png,1,-1,-1,-1,-1,1
084243.png,-1,-1,-1,1,-1,-1
084244.png,1,-1,-1,-1,1,-1
084246.png,1,-1,-1,-1,1,-1
084249.png,1,-1,-1,-1,-1,-1
084252.png,-1,-1,-1,-1,-1,1
084256.png,-1,-1,-1,-1,-1,1
084264.png,1,-1,-1,-1,1,-1
084265.png,1,-1,-1,-1,-1,1
084267.png,1,-1,-1,-1,1,-1
084268.png,-1,-1,-1,-1,-1,1
084274.png,-1,-1,1,-1,-1,-1
084282.png,-1,-1,1,-1,-1,1
084284.png,-1,-1,-1,1,-1,-1
084290.png,-1,-1,-1,-1,-1,1
084292.png,1,-1,-1,-1,-1,1
084297.png,1,-1,-1,-1,-1,-1
084299.png,1,-1,-1,-1,1,-1
084308.png,1,-1,-1,-1,-1,1
084312.png,-1,-1,1,-1,-1,-1
084313.png,-1,-1,-1,-1,-1,1
084314.png,-1,-1,1,-1,1,-1
084318.png,-1,-1,-1,-1,1,-1
084320.png,-1,-1,-1,-1,-1,1
084323.png,-1,-1,-1,-1,1,-1
084326.png,1,-1,-1,-1,1,-1
084332.png,-1,-1,1,-1,-1,1
084338.png,-1,-1,1,1,-1,-1
084340.png,-1,-1,-1,-1,1,-1
084343.png,-1,-1,-1,-1,1,-1
084344.png,1,-1,-1,-1,-1,-1
084348.png,-1,-1,-1,1,-1,-1
084357.png,-1,-1,-1,1,1,-1
084358.png,-1,-1,-1,1,-1,-1
084362.png,-1,-1,1,-1,-1,-1
084364.png,-1,-1,-1,1,-1,1
084366.png,1,-1,-1,-1,-1,-1
084369.png,-1,-1,1,-1,-1,1
084372.png,-1,-1,-1,1,-1,-1
084373.png,-1,-1,-1,1,-1,-1
084374.png,1,-1,-1,-1,-1,-1
084379.png,1,-1,-1,-1,-1,-1
084386.png,-1,-1,-1,-1,1,-1
084387.png,-1,1,-1,-1,1,-1
084391.png,-1,-1,-1,-1,1,-1
084392.png,1,-1,-1,-1,-1,-1
084409.png,-1,-1,-1,1,1,-1
084411.png,-1,-1,1,-1,-1,-1
084418.png,-1,-1,1,-1,-1,-1
084423.png,1,-1,-1,-1,-1,-1
084426.png,1,-1,-1,-1,-1,-1
084427.png,-1,-1,-1,1,-1,-1
084431.png,1,-1,-1,-1,1,-1
084434.png,-1,-1,1,-1,-1,-1
084435.png,-1,-1,1,-1,1,-1
084437.png,1,-1,-1,-1,1,-1
084439.png,-1,-1,-1,1,-1,-1
084444.png,1,-1,-1,-1,-1,-1
084448.png,-1,-1,-1,1,1,-1
084451.png,-1,-1,1,-1,1,-1
084455.png,-1,-1,-1,-1,1,-1
084456.png,-1,-1,-1,-1,-1,1
084457.png,-1,-1,-1,1,1,-1
084462.png,1,-1,-1,-1,-1,1
084463.png,-1,-1,1,-1,1,-1
084465.png,1,-1,-1,-1,-1,1
084466.png,-1,-1,1,-1,-1,-1
084468.png,1,-1,-1,-1,-1,-1
084470.png,1,-1,-1,-1,1,-1
084476.png,1,-1,-1,-1,1,-1
084478.png,-1,-1,-1,-1,1,-1
084485.png,1,-1,-1,-1,-1,-1
084490.png,-1,-1,-1,-1,1,-1
084496.png,1,-1,-1,-1,1,-1
084501.png,-1,-1,1,-1,-1,-1
084503.png,1,-1,-1,-1,-1,-1
084516.png,-1,-1,-1,-1,-1,1
084522.png,-1,-1,-1,1,-1,-1
084529.png,-1,-1,-1,-1,1,-1
084531.png,1,-1,-1,-1,-1,-1
084537.png,-1,-1,-1,-1,1,-1
084540.png,-1,-1,1,-1,-1,1
084543.png,-1,-1,1,-1,1,-1
084546.png,1,-1,-1,-1,-1,-1
084556.png,-1,-1,1,-1,1,-1
084564.png,1,-1,-1,-1,1,-1
084575.png,-1,-1,1,-1,-1,-1
084580.png,1,-1,-1,-1,1,-1
084595.png,-1,1,-1,-1,-1,1
084597.png,-1,-1,-1,-1,1,-1
084598.png,-1,-1,1,-1,1,-1
084600.png,-1,-1,-1,-1,1,-1
084604.png,1,-1,-1,-1,-1,1
084605.png,-1,-1,-1,-1,1,-1
084616.png,-1,1,-1,-1,-1,-1
084618.png,-1,-1,1,-1,-1,1
084619.png,1,-1,-1,-1,-1,-1
084620.png,-1,-1,1,-1,-1,-1
084622.png,1,-1,-1,-1,-1,1
084624.png,-1,-1,1,-1,1,-1
084633.png,-1,1,-1,-1,-1,-1
084634.png,-1,-1,-1,1,-1,-1
084636.png,-1,-1,-1,-1,-1,1
084641.png,-1,-1,1,-1,-1,-1
084644.png,1,-1,-1,-1,1,-1
084646.png,-1,-1,-1,-1,1,-1
084648.png,1,-1,-1,-1,1,-1
084658.png,-1,-1,-1,-1,1,-1
084659.png,1,-1,-1,-1,1,-1
084665.png,-1,-1,-1,-1,1,-1
084667.png,1,-1,-1,-1,-1,-1
084670.png,-1,-1,1,-1,-1,1
084671.png,1,-1,-1,-1,1,-1
084674.png,-1,-1,-1,-1,1,-1
084676.png,1,-1,-1,-1,1,-1
084678.png,1,-1,-1,-1,-1,-1
084680.png,-1,1,-1,-1,-1,-1
084688.png,-1,-1,-1,-1,1,-1
084696.png,1,-1,-1,-1,-1,1
084699.png,-1,-1,-1,-1,1,-1
084702.png,1,-1,-1,-1,-1,-1
084711.png,1,-1,-1,-1,-1,-1
084713.png,-1,-1,1,-1,-1,1
084714.png,1,-1,-1,-1,-1,-1
084720.png,-1,-1,-1,1,-1,-1
084721.png,1,-1,-1,-1,-1,1
084725.png,1,-1,-1,-1,-1,-1
084727.png,1,-1,-1,-1,1,-1
084730.png,-1,-1,1,-1,-1,1
084731.png,-1,-1,1,-1,-1,-1
084737.png,-1,-1,1,-1,-1,-1
084738.png,1,-1,-1,-1,-1,-1
084739.png,-1,-1,1,-1,1,1
084749.png,1,-1,-1,-1,1,-1
084752.png,1,-1,-1,-1,-1,-1
084753.png,-1,-1,-1,1,1,-1
084756.png,-1,-1,-1,-1,1,-1
084761.png,1,-1,-1,-1,-1,-1
084762.png,-1,-1,-1,1,-1,-1
084763.png,-1,-1,-1,-1,1,-1
084765.png,-1,-1,-1,-1,1,-1
084769.png,1,-1,-1,-1,-1,-1
084776.png,-1,-1,-1,-1,1,-1
084778.png,-1,-1,-1,-1,-1,1
084782.png,1,-1,-1,-1,-1,-1
084785.png,-1,-1,1,-1,-1,-1
084788.png,-1,-1,-1,-1,1,-1
084790.png,-1,-1,-1,-1,1,-1
084796.png,1,-1,-1,-1,-1,1
084797.png,-1,-1,1,-1,-1,1
084806.png,-1,-1,-1,-1,-1,1
084808.png,-1,-1,-1,-1,-1,1
084811.png,1,-1,-1,-1,1,-1
084812.png,1,-1,-1,-1,-1,-1
084819.png,-1,-1,1,-1,-1,1
084822.png,-1,-1,-1,-1,-1,1
084826.png,-1,-1,-1,-1,1,-1
084831.png,-1,-1,1,-1,1,-1
084835.png,1,-1,-1,-1,-1,-1
084852.png,-1,-1,-1,1,-1,-1
084854.png,-1,-1,-1,-1,-1,1
084856.png,-1,-1,-1,-1,1,-1
084864.png,1,-1,-1,-1,-1,-1
084867.png,-1,-1,-1,-1,1,-1
084881.png,-1,-1,1,1,-1,-1
084882.png,1,-1,-1,-1,-1,1
084885.png,1,-1,-1,-1,-1,1
084890.png,-1,-1,1,-1,-1,-1
084893.png,-1,-1,1,-1,-1,1
084902.png,1,-1,-1,-1,1,-1
084904.png,1,-1,-1,-1,-1,-1
084905.png,1,-1,-1,-1,1,-1
084909.png,-1,1,-1,-1,-1,1
084912.png,-1,-1,1,-1,-1,-1
084915.png,-1,-1,-1,-1,1,-1
084916.png,-1,-1,1,-1,1,-1
084922.png,1,-1,-1,-1,-1,-1
084926.png,1,-1,-1,-1,-1,-1
084927.png,1,-1,-1,-1,1,-1
084929.png,-1,-1,1,-1,-1,-1
084939.png,1,-1,-1,-1,1,-1
084940.png,1,-1,-1,-1,-1,-1
084941.png,1,-1,-1,-1,1,-1
084947.png,-1,-1,-1,1,-1,-1
084948.png,1,-1,-1,-1,1,-1
084951.png,-1,-1,1,-1,1,-1
084955.png,-1,-1,-1,1,-1,-1
084957.png,-1,-1,-1,-1,-1,1
084958.png,-1,-1,-1,-1,-1,1
084959.png,1,-1,-1,-1,-1,-1
084960.png,1,-1,1,-1,1,-1
084964.png,1,-1,-1,-1,-1,-1
084966.png,-1,-1,1,-1,-1,-1
084968.png,-1,-1,1,-1,-1,-1
084975.png,-1,-1,1,-1,-1,-1
084977.png,-1,-1,1,-1,-1,-1
084979.png,1,-1,-1,-1,1,-1
084990.png,1,-1,1,-1,-1,-1
084996.png,-1,-1,1,-1,1,-1
084997.png,-1,-1,-1,1,-1,-1
084999.png,1,-1,-1,-1,1,-1
085001.png,1,-1,-1,-1,-1,-1
085002.png,1,-1,-1,-1,-1,1
085004.png,-1,-1,-1,1,1,-1
085017.png,-1,1,-1,-1,-1,1
085018.png,-1,-1,-1,-1,1,-1
085020.png,1,-1,-1,-1,-1,-1
085023.png,-1,-1,-1,-1,-1,1
085026.png,1,-1,-1,-1,-1,-1
085029.png,1,-1,-1,-1,-1,-1
085030.png,-1,1,-1,-1,-1,1
085031.png,-1,-1,1,-1,-1,-1
085034.png,-1,-1,-1,-1,1,-1
085035.png,-1,-1,-1,1,-1,-1
085040.png,-1,-1,-1,-1,-1,1
085045.png,-1,-1,1,-1,-1,-1
085050.png,-1,-1,-1,1,-1,-1
085052.png,-1,-1,-1,-1,1,-1
085053.png,-1,-1,-1,-1,1,-1
085055.png,-1,-1,-1,1,-1,-1
085056.png,-1,-1,1,-1,-1,-1
085058.png,-1,-1,1,-1,-1,-1
085065.png,-1,-1,1,-1,-1,-1
085066.png,1,-1,-1,-1,1,-1
085069.png,-1,-1,-1,-1,-1,1
085070.png,-1,-1,-1,-1,1,-1
085078.png,-1,-1,-1,-1,1,-1
085079.png,1,-1,-1,-1,-1,-1
085082.png,1,-1,-1,-1,1,-1
085084.png,1,-1,-1,-1,-1,1
085089.png,1,-1,-1,-1,1,-1
085091.png,1,-1,-1,-1,1,-1
085103.png,1,-1,-1,-1,1,-1
085106.png,-1,-1,1,-1,-1,-1
085107.png,1,-1,-1,-1,1,-1
085108.png,-1,-1,-1,1,-1,-1
085109.png,1,-1,-1,-1,-1,-1
085110.png,-1,-1,1,-1,-1,1
085114.png,-1,-1,1,-1,-1,-1
085120.png,-1,-1,-1,-1,1,-1
085129.png,1,-1,-1,-1,1,-1
085133.png,-1,-1,1,-1,1,-1
085134.png,-1,-1,-1,-1,1,-1
085137.png,-1,-1,1,-1,-1,1
085144.png,-1,-1,1,-1,-1,1
085145.png,-1,-1,1,-1,1,-1
085147.png,-1,-1,1,-1,-1,-1
085151.png,-1,-1,1,-1,-1,-1
085152.png,-1,-1,-1,1,-1,-1
085153.png,-1,-1,-1,1,-1,-1
085154.png,-1,-1,-1,1,-1,-1
085157.png,1,-1,-1,-1,-1,-1
085158.png,-1,-1,-1,-1,1,-1
085162.png,1,-1,-1,-1,1,-1
085167.png,-1,-1,-1,1,1,-1
085170.png,1,-1,-1,-1,-1,-1
085173.png,-1,-1,1,-1,1,-1
085180.png,1,-1,-1,-1,1,-1
085183.png,1,-1,-1,-1,1,-1
085184.png,1,-1,-1,-1,-1,-1
085191.png,-1,-1,1,-1,-1,1
085192.png,-1,-1,-1,-1,-1,1
085193.png,1,-1,-1,-1,-1,1
085196.png,-1,-1,1,-1,-1,-1
085199.png,1,-1,-1,-1,-1,1
085200.png,1,-1,-1,-1,1,-1
085201.png,-1,-1,-1,-1,-1,1
085203.png,1,-1,-1,-1,-1,-1
085207.png,-1,-1,-1,1,-1,-1
085211.png,-1,-1,-1,1,-1,-1
085223.png,-1,-1,-1,-1,1,-1
085224.png,1,-1,-1,-1,-1,-1
085234.png,-1,-1,-1,1,-1,-1
085236.png,1,-1,-1,-1,-1,1
085241.png,-1,-1,-1,-1,1,-1
085242.png,-1,-1,-1,-1,1,-1
085256.png,-1,-1,-1,-1,1,-1
085257.png,1,-1,-1,-1,-1,-1
085260.png,1,-1,-1,-1,-1,-1
085265.png,1,-1,-1,-1,1,-1
085272.png,-1,-1,-1,-1,1,-1
085273.png,-1,-1,1,-1,-1,-1
085278.png,-1,-1,1,-1,1,-1
085286.png,-1,-1,-1,1,1,-1
085289.png,1,-1,-1,-1,1,-1
085291.png,-1,-1,-1,-1,-1,1
085294.png,-1,-1,-1,-1,-1,1
085299.png,1,-1,-1,-1,1,-1
085304.png,1,-1,-1,-1,-1,-1
085309.png,1,-1,-1,-1,-1,-1
085310.png,-1,-1,1,-1,-1,-1
085336.png,1,-1,-1,-1,-1,-1
085340.png,-1,-1,-1,1,-1,-1
085344.png,1,-1,-1,-1,-1,-1
085346.png,1,-1,-1,-1,-1,1
085348.png,-1,-1,-1,1,-1,-1
085354.png,1,-1,-1,-1,1,-1
085355.png,-1,1,-1,-1,-1,-1
085358.png,1,-1,-1,-1,-1,-1
085360.png,1,-1,-1,-1,-1,-1
085361.png,-1,-1,1,-1,1,-1
085367.png,1,-1,-1,-1,-1,-1
085370.png,1,-1,-1,-1,1,-1
085372.png,-1,-1,-1,-1,-1,1
085374.png,-1,-1,1,-1,-1,-1
085375.png,1,-1,-1,-1,-1,-1
085383.png,-1,1,1,-1,-1,1
085385.png,1,-1,-1,-1,-1,-1
085386.png,1,-1,-1,-1,-1,1
085391.png,-1,-1,-1,-1,-1,1
085392.png,-1,-1,1,-1,-1,1
085396.png,-1,-1,1,-1,1,-1
085397.png,1,-1,-1,-1,1,-1
085398.png,-1,-1,1,-1,1,-1
085402.png,-1,-1,-1,-1,-1,1
085405.png,1,-1,-1,-1,-1,-1
085406.png,-1,-1,-1,-1,-1,1
085407.png,1,-1,-1,-1,1,-1
085409.png,1,-1,-1,-1,-1,-1
085412.png,-1,-1,-1,-1,1,-1
085416.png,1,-1,-1,-1,1,-1
085419.png,-1,-1,-1,1,-1,-1
085423.png,1,-1,-1,-1,-1,-1
085428.png,-1,-1,1,-1,-1,-1
085433.png,-1,-1,1,-1,1,-1
085434.png,-1,-1,-1,-1,-1,1
085442.png,-1,-1,1,-1,-1,-1
085446.png,1,-1,-1,-1,-1,-1
085448.png,-1,-1,-1,1,-1,-1
085451.png,1,-1,-1,-1,-1,-1
085453.png,-1,-1,-1,1,-1,-1
085464.png,-1,-1,-1,-1,1,-1
085470.png,1,-1,-1,-1,-1,-1
085475.png,1,-1,-1,-1,1,-1
085477.png,-1,-1,-1,1,-1,-1
085480.png,1,-1,-1,-1,-1,-1
085484.png,1,-1,-1,-1,1,-1
085496.png,-1,-1,-1,-1,-1,1
085498.png,-1,-1,-1,1,-1,-1
085499.png,-1,-1,1,-1,-1,-1
085500.png,1,-1,-1,-1,-1,-1
085505.png,-1,-1,-1,-1,-1,1
085508.png,-1,-1,-1,1,-1,-1
085516.png,-1,-1,1,-1,1,-1
085517.png,-1,-1,-1,-1,1,-1
085522.png,-1,-1,1,-1,1,-1
085523.png,-1,-1,-1,-1,1,-1
085525.png,-1,-1,-1,1,-1,-1
085526.png,-1,-1,1,-1,-1,-1
085530.png,-1,-1,-1,-1,1,-1
085531.png,-1,-1,1,-1,-1,-1
085534.png,1,-1,-1,-1,1,-1
085535.png,-1,-1,1,-1,-1,-1
085538.png,1,-1,-1,-1,1,-1
085543.png,1,-1,-1,-1,-1,1
085545.png,-1,-1,1,-1,-1,1
085546.png,1,-1,-1,-1,1,-1
085549.png,-1,-1,1,-1,1,-1
085552.png,1,-1,1,-1,1,-1
085553.png,-1,-1,-1,-1,-1,1
085554.png,-1,-1,-1,1,-1,-1
085556.png,-1,-1,-1,-1,1,-1
085559.png,1,-1,-1,-1,1,-1
085560.png,1,-1,-1,-1,-1,-1
085562.png,1,-1,-1,-1,-1,-1
085563.png,-1,-1,-1,1,-1,-1
085566.png,-1,-1,1,-1,-1,-1
085574.png,1,-1,-1,-1,-1,1
085575.png,-1,-1,1,-1,-1,-1
085583.png,-1,-1,-1,-1,-1,1
085589.png,1,-1,-1,-1,1,-1
085600.png,-1,-1,-1,1,-1,-1
085601.png,-1,-1,-1,1,1,-1
085602.png,1,-1,-1,-1,-1,-1
085610.png,1,-1,-1,-1,1,-1
085616.png,1,-1,-1,-1,-1,-1
085617.png,-1,-1,-1,-1,1,-1
085619.png,1,-1,-1,-1,-1,-1
085621.png,1,-1,-1,-1,1,-1
085622.png,1,-1,-1,-1,-1,-1
085634.png,-1,-1,-1,1,-1,-1
085639.png,1,-1,-1,-1,-1,-1
085640.png,-1,-1,-1,1,-1,-1
085645.png,-1,-1,-1,1,-1,1
085653.png,-1,1,-1,-1,1,-1
085654.png,-1,-1,-1,-1,-1,1
085674.png,-1,-1,-1,-1,-1,1
085676.png,1,-1,-1,-1,-1,1
085677.png,-1,-1,-1,-1,1,-1
085678.png,-1,-1,1,-1,1,-1
085679.png,1,-1,-1,-1,-1,-1
085681.png,-1,-1,1,-1,1,-1
085684.png,1,-1,-1,-1,-1,-1
085685.png,1,-1,-1,-1,-1,-1
085689.png,1,-1,-1,-1,1,-1
085690.png,1,-1,-1,-1,-1,-1
085713.png,-1,-1,-1,-1,-1,1
085714.png,-1,-1,-1,-1,1,-1
085715.png,-1,-1,-1,-1,-1,1
085716.png,1,-1,-1,-1,-1,-1
085718.png,1,-1,-1,-1,1,-1
085724.png,-1,-1,-1,-1,-1,1
085729.png,-1,-1,1,-1,-1,1
085731.png,-1,-1,-1,1,1,-1
085732.png,1,-1,-1,-1,-1,1
085734.png,-1,-1,-1,1,1,-1
085740.png,1,-1,-1,-1,1,-1
085745.png,1,-1,-1,-1,1,-1
085749.png,1,-1,-1,-1,-1,1
085754.png,-1,-1,1,-1,-1,-1
085755.png,-1,1,-1,-1,1,-1
085756.png,-1,-1,-1,1,-1,-1
085757.png,-1,-1,1,-1,-1,1
085766.png,1,-1,-1,-1,1,-1
085767.png,1,-1,-1,-1,-1,-1
085768.png,-1,-1,1,-1,1,-1
085773.png,-1,-1,1,-1,1,-1
085774.png,-1,-1,-1,1,1,-1
085778.png,-1,-1,-1,-1,1,-1
085781.png,-1,-1,-1,-1,1,-1
085782.png,-1,-1,-1,-1,-1,1
085791.png,1,-1,1,-1,-1,-1
085792.png,-1,-1,-1,-1,1,-1
085793.png,-1,-1,-1,1,-1,-1
085795.png,1,-1,-1,-1,1,-1
